,SEASON_ID,TEAM_A,TEAM_B,PTS_A,PTS_CON_A,FT_PCT_A,FG_PCT_A,FG3_PCT_A,ELO_A,PER_A,HA_PTS_A,HA_PTS_CON_A,SEASON_PTS_A,PTS_B,PTS_CON_B,FT_PCT_B,FG_PCT_B,FG3_PCT_B,ELO_B,PER_B,HA_PTS_B,HA_PTS_CON_B,SEASON_PTS_B,SCORE_A,SCORE_B
53,22018,PHI,DET,113.55555555555556,113.44444444444444,0.7869999999999999,0.43844444444444447,0.3528888888888889,1514.9176971254972,18.354381008642385,116.6,106.2,113.55555555555556,111.0,112.57142857142857,0.7654285714285715,0.434,0.31957142857142856,1474.6057293169129,18.552448098585838,114.0,114.66666666666667,111.0,109,99
54,22018,NOP,SAS,121.875,122.0,0.7503749999999999,0.481,0.362375,1474.0201403049161,25.458713861473786,120.5,122.75,121.875,114.57142857142857,113.0,0.838,0.46671428571428575,0.3692857142857143,1532.9126240335652,15.525978296159417,107.75,109.5,114.57142857142857,95,109
55,22018,HOU,CHI,107.71428571428571,115.57142857142857,0.6934285714285714,0.4245714285714285,0.34314285714285714,1493.7455175697348,21.153528726260564,118.33333333333333,113.66666666666667,107.71428571428571,109.33333333333333,117.11111111111111,0.754888888888889,0.4655555555555555,0.39866666666666667,1466.8064120412798,15.528899146082962,112.8,118.4,109.33333333333333,96,88
56,22018,POR,LAL,118.875,110.375,0.8747499999999999,0.47675,0.39649999999999996,1536.4572916594989,18.498109117764432,126.25,117.75,118.875,121.0,121.125,0.706875,0.49475,0.36124999999999996,1490.8433621486024,21.256242154444312,119.0,118.75,121.0,110,114
57,22018,BOS,IND,104.25,99.5,0.75925,0.42112499999999997,0.34412499999999996,1528.3242050120718,15.300196073844692,103.5,99.5,104.25,108.55555555555556,102.88888888888889,0.7043333333333334,0.5055555555555555,0.3882222222222222,1512.589914453084,18.13584465601063,112.0,99.33333333333333,108.55555555555556,101,102
58,22018,ATL,MIA,109.25,120.5,0.7163750000000001,0.445,0.351375,1438.0990382041114,18.228683047976162,103.66666666666667,115.66666666666667,109.25,111.71428571428571,110.71428571428571,0.7197142857142858,0.4375714285714286,0.3570000000000001,1479.3253557322982,15.853182545058223,109.0,113.66666666666667,111.71428571428571,123,118
59,22018,UTA,DEN,112.5,109.375,0.7461249999999999,0.469875,0.378,1493.1768968049387,16.261478319705763,118.6,109.8,112.5,112.5,103.625,0.779125,0.46199999999999997,0.3047500000000001,1526.0820688510107,21.06329138225099,115.25,103.0,112.5,88,103
60,22018,CLE,CHA,107.625,116.875,0.834625,0.44587499999999997,0.333,1489.3357474694044,13.739172858525476,110.0,119.0,107.625,114.55555555555556,109.66666666666667,0.8195555555555556,0.45811111111111114,0.3647777777777778,1520.2773401239974,17.971295659389433,119.75,110.75,114.55555555555556,94,126
61,22018,ORL,SAS,99.875,111.875,0.7234999999999999,0.41625,0.30450000000000005,1458.1166514946322,17.19372501351696,99.66666666666667,106.33333333333333,99.875,113.875,110.75,0.8314999999999999,0.467,0.366625,1543.1332809061976,18.684302437126476,108.0,106.6,113.875,117,110
62,22018,TOR,LAL,116.22222222222223,107.77777777777777,0.7624444444444444,0.4856666666666667,0.36077777777777775,1521.847847066126,16.437943869695292,111.0,111.66666666666667,116.22222222222223,120.22222222222223,119.88888888888889,0.6994444444444444,0.4978888888888889,0.36344444444444446,1498.26409398006,18.84974498065517,123.0,123.5,120.22222222222223,121,107
63,22018,MEM,PHX,104.57142857142857,100.0,0.7618571428571429,0.449,0.3922857142857143,1520.5430377827672,15.393988073666918,94.25,98.0,104.57142857142857,102.75,116.75,0.7741250000000001,0.45375000000000004,0.3195,1463.113109496179,15.335802076188413,105.5,114.5,102.75,100,102
64,22018,PHI,BKN,113.1,112.0,0.7946,0.43520000000000003,0.3486,1523.8097488370745,16.92203555861094,109.75,122.5,113.1,108.55555555555556,112.88888888888889,0.7147777777777776,0.46022222222222225,0.38066666666666665,1471.387393191595,15.078433824047876,113.0,115.75,108.55555555555556,97,122
65,22018,POR,MIN,117.88888888888889,110.77777777777777,0.8583333333333333,0.4707777777777778,0.3714444444444444,1529.0365598280414,16.23771898461091,123.0,117.0,117.88888888888889,114.11111111111111,118.22222222222223,0.7993333333333332,0.4452222222222222,0.3813333333333333,1479.4478133066034,12.224889716100186,112.0,120.0,114.11111111111111,111,81
66,22018,MIL,SAC,119.125,105.75,0.7714999999999999,0.48124999999999996,0.37337500000000007,1543.081652801335,23.405671069942166,120.4,104.4,119.125,119.77777777777777,116.55555555555556,0.6566666666666667,0.5020000000000001,0.39766666666666667,1541.519861174198,16.990029272507254,124.66666666666667,120.33333333333333,119.77777777777777,144,109
67,22018,WAS,NYK,111.75,123.875,0.80125,0.44449999999999995,0.313875,1447.1391440587065,19.028383425170855,112.0,121.33333333333333,111.75,107.33333333333333,109.77777777777777,0.7843333333333333,0.4432222222222222,0.3517777777777778,1499.1146720297004,17.07615717205464,105.75,111.75,107.33333333333333,108,95
68,22018,MEM,GSW,104.0,100.25,0.757125,0.452125,0.38125,1514.64887708647,15.270001731920818,95.4,98.8,104.0,124.1,110.6,0.8188000000000001,0.5197,0.4102,1564.5910213309844,24.68814536628868,124.4,109.0,124.1,101,117
69,22018,NYK,CHI,106.1,109.6,0.7809,0.44079999999999997,0.33510000000000006,1484.4319410698681,15.529541076071538,108.6,108.2,106.1,107.2,115.0,0.7757000000000002,0.4584,0.3849,1458.6063969980692,16.800084620174157,105.0,115.5,107.2,115,116
70,22018,LAC,MIN,115.77777777777777,109.88888888888889,0.8118888888888889,0.47255555555555556,0.386,1514.3234358893485,20.023813442353617,114.25,103.75,115.77777777777777,110.8,117.5,0.7956,0.4319,0.3665,1461.3985531996082,21.631301887459585,105.8,118.2,110.8,120,109
71,22018,ORL,CLE,101.77777777777777,111.66666666666667,0.7233333333333333,0.4261111111111111,0.31233333333333335,1469.3091083798663,17.723046147560805,100.0,115.2,101.77777777777777,106.11111111111111,117.88888888888889,0.8455555555555555,0.4443333333333333,0.33877777777777784,1468.9570271587818,14.136050567701657,106.0,120.75,106.11111111111111,102,100
72,22018,MIA,DET,112.5,112.25,0.725875,0.443125,0.36237500000000006,1471.1884671338057,16.447065186314326,111.25,116.0,112.5,109.5,112.125,0.755125,0.4295,0.3005,1465.7136776053355,14.975790186760143,108.75,111.0,109.5,120,115
73,22018,TOR,UTA,116.7,107.7,0.7790999999999999,0.48710000000000003,0.3533,1533.6157999048194,16.514150890436486,113.5,110.5,116.7,109.77777777777777,108.66666666666667,0.7373333333333333,0.46288888888888885,0.35755555555555557,1481.2974591197355,17.991088191906705,102.33333333333333,108.66666666666667,109.77777777777777,124,111
74,22018,HOU,IND,106.25,112.125,0.6880000000000001,0.42424999999999996,0.339,1501.9455326129455,16.876226502989514,112.75,107.25,106.25,107.9,102.7,0.7099,0.49689999999999995,0.3838,1516.8686037029088,18.003771199011002,109.5,99.75,107.9,98,94
75,22018,DEN,BOS,111.44444444444444,101.88888888888889,0.7627777777777777,0.4655555555555555,0.30655555555555564,1537.9615065362138,17.959853155308558,112.8,100.0,111.44444444444444,103.88888888888889,99.77777777777777,0.749,0.4223333333333333,0.35177777777777774,1524.045515762247,14.167291602749286,103.0,100.0,103.88888888888889,115,107
76,22018,OKC,NOP,112.125,110.75,0.68975,0.44637499999999997,0.308625,1544.5218149796765,18.972971550875243,115.0,113.0,112.125,118.88888888888889,120.55555555555556,0.73,0.4795555555555555,0.3538888888888889,1463.7994834322838,23.015316809639312,115.4,120.0,118.88888888888889,122,116
77,22018,BKN,PHX,109.9,111.3,0.7154999999999999,0.46180000000000004,0.3747,1494.3951635988265,15.964976117755993,105.0,110.6,109.9,102.66666666666667,114.88888888888889,0.7821111111111112,0.4606666666666668,0.33266666666666667,1469.0072701924762,15.306689994587105,104.8,111.6,102.66666666666667,104,82
78,22018,MIL,POR,121.88888888888889,106.11111111111111,0.7867777777777776,0.4815555555555555,0.37555555555555564,1567.418633812344,20.70247830322019,117.0,108.0,121.88888888888889,117.2,107.8,0.86,0.46790000000000004,0.35929999999999995,1547.0858199350366,20.526906494446873,121.0,111.0,117.2,103,118
79,22018,WAS,DAL,111.33333333333333,120.66666666666667,0.7976666666666667,0.4433333333333333,0.30466666666666664,1461.8218750185388,19.728895984211757,111.6,125.4,111.33333333333333,110.77777777777777,116.77777777777777,0.7357777777777778,0.453111111111111,0.34488888888888886,1459.733204547224,15.334441914698067,116.25,119.0,110.77777777777777,100,119
80,22018,ATL,CHA,110.77777777777777,120.22222222222223,0.7237777777777779,0.45366666666666666,0.35744444444444445,1446.235926802604,18.13989886283332,112.6,123.4,110.77777777777777,115.7,108.1,0.8299,0.4694,0.36160000000000003,1540.65606043462,18.757508788983845,121.0,107.4,115.7,102,113
81,22018,LAL,MIN,118.9,120.0,0.7088,0.49399999999999994,0.35209999999999997,1486.4961411413665,18.388763774678893,119.8,123.0,118.9,110.9,118.3,0.7867,0.4361,0.3587,1452.4313650455374,21.71798603463015,106.0,119.8,110.63636363636364,114,110
82,22018,ORL,DET,101.8,110.5,0.7377,0.4283,0.3135,1474.134717128766,17.81023199029631,100.33333333333333,112.66666666666667,101.8,110.11111111111111,113.0,0.7426666666666667,0.42733333333333334,0.302,1458.8173904097407,13.723506989409724,110.25,113.25,110.11111111111111,96,103
83,22018,CLE,OKC,105.5,116.3,0.8276999999999999,0.45119999999999993,0.34840000000000004,1464.1314184098821,15.399622659625068,106.2,115.6,105.5,113.22222222222223,111.33333333333333,0.692,0.45055555555555554,0.3154444444444444,1550.1275761957997,14.769442363718104,109.25,108.5,113.22222222222223,86,95
84,22018,MIA,SAS,113.33333333333333,112.55555555555556,0.7168888888888889,0.44377777777777777,0.36511111111111116,1478.0847543294005,14.851644529687656,113.75,108.5,113.33333333333333,113.44444444444444,111.44444444444444,0.8368888888888888,0.46311111111111114,0.364,1531.9408240209634,15.875065277763369,123.66666666666667,117.66666666666667,113.44444444444444,95,88
85,22018,UTA,DAL,109.9,110.2,0.7294999999999999,0.4608,0.3476,1471.294598900332,18.100308644220895,104.5,112.5,109.9,111.6,115.1,0.7585,0.4553999999999999,0.3544999999999999,1475.662851733627,16.481033395929625,106.4,115.0,111.6,117,102
86,22018,IND,PHI,106.2,104.2,0.7228,0.4843,0.3739,1510.1930618351391,18.599683874842476,105.25,103.5,106.63636363636364,114.1,113.7,0.8093,0.4438000000000001,0.34940000000000004,1500.801978429843,17.778188483177466,112.25,126.75,111.63636363636364,94,100
87,22018,ATL,NYK,109.9,119.5,0.7292000000000002,0.4565,0.3417,1438.7136870337367,15.564480999632236,108.5,116.25,109.9,105.0,110.5,0.7932,0.434,0.3256,1479.9985435455028,15.173100758039212,103.6,111.0,106.9090909090909,107,112
88,22018,SAC,TOR,118.7,119.3,0.641,0.4960000000000001,0.3968,1517.1828801631889,19.731148562288983,110.0,109.0,118.7,117.5,108.4,0.8119999999999999,0.4952,0.3503,1543.618660124223,21.598465353741737,115.6,110.6,117.36363636363636,105,114
89,22018,MEM,DEN,103.66666666666667,102.11111111111111,0.7576666666666667,0.4527777777777778,0.3758888888888889,1503.0603441786413,16.05743444290226,118.33333333333333,102.66666666666667,103.66666666666667,111.8,102.4,0.7578999999999999,0.4646,0.3141000000000001,1546.5813906926483,18.4274759048616,109.75,104.25,111.8,89,87
90,22018,NOP,CHI,118.6,120.7,0.7403,0.48040000000000005,0.34950000000000003,1458.1937222161605,21.002275432709393,123.25,121.25,118.6,108.0,113.8,0.7740000000000001,0.4601,0.37829999999999997,1463.0397945224345,17.06023790016632,107.0,112.5,108.0,107,98
91,22018,MIL,GSW,120.0,107.3,0.7955999999999999,0.47689999999999994,0.3761000000000001,1552.9325195580745,20.822627219161852,113.5,110.5,120.0,125.0,110.7,0.8201,0.5261,0.4375,1576.1795542388131,24.25472520444012,126.2,109.2,123.45454545454545,134,111
